SystemId|Customer Name|Customer Number|Account System Id|Account Number|Account Business Unit|Account Type|Customer Account Address|Principal Amount|Rate Of Interest|OutStanding Balance|Loan Agreement Date|Loan Disbursal Date|Account Zone|Account State|Account Location|Applicant|Applicant Type|Applicant Id|Applicant Address Type|Applicant Address|Applicant Address2|Applicant Address3|Applicant Address4|Applicant Location|Applicant State|Applicant Zipcode|Institute Name|Role|Percentage Share|Limit Sanctioned|Consent Received|Upload Date|Loan Closed Date|Legal Document|Document Type|Account Status|BlockType1|DateofBlockType1|BlockType2|DateofBlockType2|Current DPD|NPA Removal Date|RBI Reported Fraud|Bank Name| Instrument No|Instrument Amount|ECS Details|Memo Date|Memo Reason| Instrument Date|Beneficiary Bank|Beneficiary Bank Branch|Signatory Authority|Instrument Type|ChequeMICR_Cust
3|DIGVIJAY JOSHI|202040|3|LAN4041|CTQA|SAVING ACCOUNT||5e+007|20|3e+007|02-Jan-2024 00:00:00|03-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|POOJA|Guarantor|17||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS1|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Guarantor|44||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS1|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS1|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|RUSHIKESH JAYALE|CoApplicant|43||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|SADFDFDF|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Guarantor|44||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|SADFDFDF|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|SADFDFDF|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|RUSHIKESH JAYALE|CoApplicant|43||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS123|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Guarantor|44||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS123|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS123|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|RUSHIKESH JAYALE|CoApplicant|43||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|46|LAN4040-02|CTQA|TERM LOAN||5e+006|12|3.5e+006||09-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Guarantor|44||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|46|LAN4040-02|CTQA|TERM LOAN||5e+006|12|3.5e+006||09-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|46|LAN4040-02|CTQA|TERM LOAN||5e+006|12|3.5e+006||09-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|RUSHIKESH JAYALE|CoApplicant|43||||||||||||||||||Live|||||0||No||||||||||||
5|ANUPAMA|AS_1657|58|2323|CTQA|SAVING ACCOUNT|ASWED|2323|23|3434||06-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||||||Live|||||0||No||||||||||||
5|ANUPAMA|AS_1657|58|2323|CTQA|SAVING ACCOUNT|ADDRESS|2323|23|3434||06-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||||||Live|||||0||No||||||||||||
5|ANUPAMA|AS_1657|58|2323|CTQA|SAVING ACCOUNT|3433543|2323|23|3434||06-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||||||Live|||||0||No||||||||||||
5|ANUPAMA|AS_1657|60|121232|CTQA|SAVING ACCOUNT|ADDRESS|121367|12|2.34568e+006|06-Jan-2025 00:00:00|07-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||06-Jan-2025||||Live|12|06-Jan-2025|12|06-Jan-2025|2|06-Jan-2025|Yes||||||||||||
5|ANUPAMA|AS_1657|60|121232|CTQA|SAVING ACCOUNT|ADDRESS1|121367|12|2.34568e+006|06-Jan-2025 00:00:00|07-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||06-Jan-2025||||Live|12|06-Jan-2025|12|06-Jan-2025|2|06-Jan-2025|Yes||||||||||||
6|DEVANSHU|DEVANSHU1|6|DEV|CTQA|SAVING ACCOUNT||100000|10|10000|09-Jan-2025 00:00:00|10-Jan-2025 00:00:00|WEST|GOA|COLVA||||||||||||Axis Bank||23|345454|No|||||Live|||||1||No||||||||||||
6|DEVANSHU|DEVANSHU1|6|DEV|CTQA|SAVING ACCOUNT||100000|10|10000|09-Jan-2025 00:00:00|10-Jan-2025 00:00:00|WEST|GOA|COLVA||||||||||||Punjab National Bank|Leader|12|32434|Yes|||||Live|||||1||No||||||||||||
7|SUNIL JOSHI|20205050|7|LAN5051|CTQA|CURRENT ACCOUNT||5e+006|50|3e+006||02-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|GEETA|Coborrower|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|HDFC Bank||12|1223|Yes|||||Live|||||0||No|SBI|10012025-01|2.5e+006||10-Oct-2024|NA|02-Feb-2024|Canara|PUNE|Akash|ECS|1001202501
7|SUNIL JOSHI|20205050|7|LAN5051|CTQA|CURRENT ACCOUNT||5e+006|50|3e+006||02-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|GEETA|Coborrower|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|State Bank of India|Leader|12|1234|Yes|||||Live|||||0||No|SBI|10012025-01|2.5e+006||10-Oct-2024|NA|02-Feb-2024|Canara|PUNE|Akash|ECS|1001202501
7|SUNIL JOSHI|20205050|57|22SFG23|CTQA|SAVING ACCOUNT|WWEWE|12323|13|23243||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
7|SUNIL JOSHI|20205050|57|22SFG23|CTQA|SAVING ACCOUNT|DEV123|12323|13|23243||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
7|SUNIL JOSHI|20205050|57|22SFG23|CTQA|SAVING ACCOUNT|SERFER|12323|13|23243||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
7|SUNIL JOSHI|20205050|57|22SFG23|CTQA|SAVING ACCOUNT|ADDRESS1|12323|13|23243||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|8|G1|CTQA|SAVING ACCOUNT||4e+007|11|5e+007||01-Jan-2025 00:00:00|WEST|MAHARASHTRA|MUMBAI|||||||||||||||||||||Live|||||0||No|SBI|INS VR3212|1000|ECS Details|03-Jan-2025|NA|01-Jan-2025|PNB|PUNE|CSG|ECS|MICR123456
8|GUS|21125|8|G1|CTQA|SAVING ACCOUNT||4e+007|11|5e+007||01-Jan-2025 00:00:00|WEST|MAHARASHTRA|MUMBAI|||||||||||||||||||||Live|||||0||No|SBI|1234567|20000|Test|01-Apr-2025|NA|01-May-2025|Canara|LATUR|SAGB |ECS|234567
8|GUS|21125|8|G1|CTQA|SAVING ACCOUNT||4e+007|11|5e+007||01-Jan-2025 00:00:00|WEST|MAHARASHTRA|MUMBAI|||||||||||||||||||||Live|||||0||No|SBI|INS VR32123S|1000|ECS Details|03-Jan-2025|NA|01-Jan-2025|PNB|PUNE|CSG|ECS|MICR123456
8|GUS|21125|8|G1|CTQA|SAVING ACCOUNT||4e+007|11|5e+007||01-Jan-2025 00:00:00|WEST|MAHARASHTRA|MUMBAI|||||||||||||||||||||Live|||||0||No|SBI|INS VR321|1000|ECS Details||NA|01-Jan-2025|PNB|PUNE|CSG|ECS|MICR123456
8|GUS|21125|8|G1|CTQA|SAVING ACCOUNT||4e+007|11|5e+007||01-Jan-2025 00:00:00|WEST|MAHARASHTRA|MUMBAI|||||||||||||||||||||Live|||||0||No|SBI|INS VR32123S1|1000|ECS Details|03-Jan-2024|NA|01-Jan-2025|PNB|PUNE|CSG|ECS|MICR123456
8|GUS|21125|9|G2|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|10|G7|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|SANGLI|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|11|G10|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|KOLHAPUR|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|12|G12|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|PALGHAR|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|13|G16|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|NASHIK|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|14|G4|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|LATUR|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|15|G11|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|THANE|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|16|G5|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|PUNE|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|17|G13|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|RAIGAD|||||||||||||||||||||Live|||||35||No||||||||||||
8|GUS|21125|18|G14|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|RATNAGIRI|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|19|G17|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|||||||||||||||||||||Live|||||98||No||||||||||||
8|GUS|21125|20|G15|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|SINDHUDURG|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|21|G3|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|22|G9|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|SOLAPUR|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|23|G6|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|MUMBAI|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|24|G8|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|SATARA|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|41|G18|CTQA|SAVING ACCOUNT||4e+007|12|4e+007|||WEST|MAHARASHTRA|MUMBAI|||||||||||||||||||||Live|||||0||No||||||||||||
8|GUS|21125|141|G21|CTQA|SAVING ACCOUNT||2e+007|10|5e+007||06-Apr-2025 00:00:00|WEST|MAHARASHTRA|MUMBAI|||||||||||||||||||||Live|||||0||No||||||||||||
9|JACK|23125|25|J2|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||92||No||||||||||||
9|JACK|23125|26|J1|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Live|||||91||No||||||||||||
9|JACK|23125|27|J13|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|GOA|PONDA|||||||||||||||||||||Live|||||103||No||||||||||||
9|JACK|23125|28|J10|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|SOUTH|KERALA|KANNUR|||||||||||||||||||||Live|||||100||No||||||||||||
9|JACK|23125|29|J12|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|||||||||||||||||||||Live|||||102||No||||||||||||
9|JACK|23125|30|J5|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|MUMBAI|||||||||||||||||||||Live|||||95||No||||||||||||
9|JACK|23125|31|J3|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|LATUR|||||||||||||||||||||Live|||||93||No||||||||||||
9|JACK|23125|32|J4|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|MAHARASHTRA|PUNE|||||||||||||||||||||Live|||||94||No||||||||||||
9|JACK|23125|33|J16|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|NORTH|DELHI|GHAZIABAD|||||||||||||||||||||Live|||||106||No||||||||||||
9|JACK|23125|34|J9|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|SOUTH|KARNATAKA|BANGALORE|||||||||||||||||||||Live|||||99||No||||||||||||
9|JACK|23125|35|J14|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|WEST|GUJARAT|NAVSARI|||||||||||||||||||||Live|||||104||No||||||||||||
9|JACK|23125|36|J8|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|SOUTH|KERALA|ERNAKULAM|||||||||||||||||||||Live|||||98||No||||||||||||
9|JACK|23125|37|J7|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|SOUTH|TAMIL NADU|COIMBATORE|||||||||||||||||||||Live|||||97||No||||||||||||
9|JACK|23125|38|J15|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||105||No||||||||||||
9|JACK|23125|39|J11|CTQA|SAVING ACCOUNT||1.2e+006|10|300000||01-Jan-2024 00:00:00|NORTH|CHHATTISGARH|BILASPUR|||||||||||||||||||||Live|||||0||No||||||||||||
9|JACK|23125|50|3543543||TERM LOAN||32332|34|12||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|LATUR|LAXMI|Advocate|16||||||||||||||||||Live|||||0||No||||||||||||
9|JACK|23125|54|24343|CTQA|SAVING ACCOUNT||23232|12|2324||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|LATUR|||||||||||||||||||||Live|||||0||No||||||||||||
9|JACK|23125|55|2343|CTQA|SAVING ACCOUNT||22323|12|232324||13-Jan-2025 00:00:00|WEST|MAHARASHTRA|LATUR|||||||||||||||||||||Live|||||0||No||||||||||||
9|JACK|23125|64|233434||SAVING ACCOUNT||32224|23|2.32323e+006||07-Jan-2025 00:00:00|WEST|MAHARASHTRA|LATUR|POOJA|Valuer|17||||||||||||||||||Live|||||0||No||||||||||||
9|JACK|23125|64|233434||SAVING ACCOUNT|DEV|32224|23|2.32323e+006||07-Jan-2025 00:00:00|WEST|MAHARASHTRA|LATUR|POOJA|Valuer|17||||||||||||||||||Live|||||0||No||||||||||||
10|RIYA|RY01|42|989099|CTQA|TERM LOAN|DELHI|679000|4|78900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|DELHI|DELHI|KAIRA|CoApplicant|1||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
10|RIYA|RY01|42|989099|CTQA|TERM LOAN|DELHI|679000|4|78900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|DELHI|DELHI|AVNI|Coborrower|40||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
10|RIYA|RY01|42|989099|CTQA|TERM LOAN|DELHI|679000|4|78900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|DELHI|DELHI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||0|31-Jan-2025|No||||||||||||
10|RIYA|RY01|68|ACC121PLUS|CTQA|HOME LOAN|DELHI|1e+006|1|10000||01-Feb-2023 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||121||No||||||||||||
11|SEEMA|ST01|43|989011|CTQA|SAVING ACCOUNT|MUMBAI|23123|5|32145|01-Jan-2025 00:00:00|03-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|KAIRA|CoApplicant|1||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|43|989011|CTQA|SAVING ACCOUNT|MUMBAI|23123|5|32145|01-Jan-2025 00:00:00|03-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|AVNI|Coborrower|40||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|43|989011|CTQA|SAVING ACCOUNT|MUMBAI|23123|5|32145|01-Jan-2025 00:00:00|03-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|44|989022|CTQA|PERSONAL LOAN|MUMBAI|342111|4|12123|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|AVNI|Coborrower|40||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|44|989022|CTQA|PERSONAL LOAN|MUMBAI|342111|4|12123|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|44|989022|CTQA|PERSONAL LOAN|MUMBAI|342111|4|12123|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|LAXMI|CoApplicant|16||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|67|ACC61PLUS|CTQA|SAVING ACCOUNT|MUMBAI|10000|1|100||02-Feb-2022 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Live|||||61||No||||||||||||
12|LEENA|LNT01|47|LNTACC01|CTQA|HOME LOAN||189790|6|87690|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|PUNE|||||||||||||||||||||Live|||||0||No||||||||||||
13|NEELAM|LNT02|48|LNTACC02|CTQA|HOME LOAN||189790|6|87690|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|PUNE|||||||||||||||||||||Live|||||150||No||||||||||||
14|CN02012025-01|20203035|56|WQWQ23|CTQA|SAVING ACCOUNT||12|23|23232||07-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Firm|44|||||||||Canara Bank||23|344448|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Firm|44|||||||||HDFC Bank||23|249876|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Firm|44|||||||||State Bank of India|Leader|12|122889|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|AVNI|Firm|40|||||||||Canara Bank||23|344448|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|AVNI|Firm|40|||||||||HDFC Bank||23|249876|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|AVNI|Firm|40|||||||||State Bank of India|Leader|12|122889|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|GEETA|Firm|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|Canara Bank||23|344448|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|GEETA|Firm|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|HDFC Bank||23|249876|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|GEETA|Firm|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|State Bank of India|Leader|12|122889|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Firm|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001|Canara Bank||23|344448|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Firm|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001|HDFC Bank||23|249876|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Firm|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001|State Bank of India|Leader|12|122889|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
14|CN02012025-01|20203035|65|DEV885818|CTQA|SAVING ACCOUNT||100000|5|3.24568e+006|04-Jan-2025 00:00:00|06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|LAXMI|CoApplicant|16|||||||||Canara Bank||23|344448|Yes|13-Jan-2025||||Live|12|06-Jan-2025|22|13-Jan-2025|1|07-Jan-2025|Yes|ICICI|1212|1212||09-Jan-2025||14-Jan-2025||| ||
