SystemId|Customer Name|Customer Number|Account System Id|Account Number|Customer Type|Trust Name|PAN|AddressType|Address 1|Address 2|Address 3|Address 4|Email Id|Segment|Industry|Business Unit|Customer Zone|Customer State|Customer Location|Father Name|Pendency Reason|Pendency Remarks|NPA Type|Date Of NPA|AdhaarNo|Customer Demise|Account Business Unit|Account Type|Customer Account Address|Principal Amount|Rate Of Interest|OutStanding Balance|Loan Agreement Date|Loan Disbursal Date|Account Zone|Account State|Account Location|Applicant|Applicant Type|Applicant Id|Applicant Address Type|Applicant Address|Applicant Address2|Applicant Address3|Applicant Address4|Applicant Location|Applicant State|Applicant Zipcode|Institute Name|Role|Percentage Share|Limit Sanctioned|Consent Received|Upload Date|Loan Closed Date|Legal Document|Document Type|Account Status|BlockType1|DateofBlockType1|BlockType2|DateofBlockType2|Current DPD|NPA Removal Date|RBI Reported Fraud|Bank Name| Instrument No|Instrument Amount|ECS Details|Memo Date|Memo Reason| Instrument Date|Beneficiary Bank|Beneficiary Bank Branch|Signatory Authority|Instrument Type|ChequeMICR_Cust
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|KAIRA|CoApplicant|1||||||||||||||||||Live|||||38|31-Jan-2025|No|ICICI|CH01|23432|Details11|03-Jan-2025|NA|02-Jan-2025|PNB|LATUR|Riya |NACH|MICR654
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|KAIRA|CoApplicant|1||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|AAAAA|12345||06-Feb-2025||20-Feb-2025||| ||
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|KAIRA|CoApplicant|1||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|InstU01|67900|For Account|02-Jan-2024|NA|02-Jan-2024|PNB|PUNE|Ram|ECS|MICRCODE01
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|KAIRA|CoApplicant|1||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|InstU712501|67900|For Account|02-Jan-2024|NA|02-Jan-2024|PNB|PUNE|Ram|Cheque|MICRCODE01
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|KAIRA|CoApplicant|1||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|10012025-02AS|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|KAIRA|CoApplicant|1||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|09012025-02|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|KAIRA|CoApplicant|1||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|03012025-02|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||38|31-Jan-2025|No|ICICI|CH01|23432|Details11|03-Jan-2025|NA|02-Jan-2025|PNB|LATUR|Riya |NACH|MICR654
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||38|31-Jan-2025|No|SBI|AAAAA|12345||06-Feb-2025||20-Feb-2025||| ||
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||38|31-Jan-2025|No|SBI|InstU01|67900|For Account|02-Jan-2024|NA|02-Jan-2024|PNB|PUNE|Ram|ECS|MICRCODE01
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||38|31-Jan-2025|No|SBI|InstU712501|67900|For Account|02-Jan-2024|NA|02-Jan-2024|PNB|PUNE|Ram|Cheque|MICRCODE01
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||38|31-Jan-2025|No|SBI|10012025-02AS|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||38|31-Jan-2025|No|SBI|09012025-02|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||38|31-Jan-2025|No|SBI|03012025-02|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|LAXMI|Coborrower|16||||||||||||||||||Live|||||38|31-Jan-2025|No|ICICI|CH01|23432|Details11|03-Jan-2025|NA|02-Jan-2025|PNB|LATUR|Riya |NACH|MICR654
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|LAXMI|Coborrower|16||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|AAAAA|12345||06-Feb-2025||20-Feb-2025||| ||
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|LAXMI|Coborrower|16||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|InstU01|67900|For Account|02-Jan-2024|NA|02-Jan-2024|PNB|PUNE|Ram|ECS|MICRCODE01
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|LAXMI|Coborrower|16||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|InstU712501|67900|For Account|02-Jan-2024|NA|02-Jan-2024|PNB|PUNE|Ram|Cheque|MICRCODE01
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|LAXMI|Coborrower|16||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|10012025-02AS|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|LAXMI|Coborrower|16||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|09012025-02|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|LAXMI|Coborrower|16||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|03012025-02|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|POOJA|Guarantor|17||||||||||||||||||Live|||||38|31-Jan-2025|No|ICICI|CH01|23432|Details11|03-Jan-2025|NA|02-Jan-2025|PNB|LATUR|Riya |NACH|MICR654
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|POOJA|Guarantor|17||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|AAAAA|12345||06-Feb-2025||20-Feb-2025||| ||
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|POOJA|Guarantor|17||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|InstU01|67900|For Account|02-Jan-2024|NA|02-Jan-2024|PNB|PUNE|Ram|ECS|MICRCODE01
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|POOJA|Guarantor|17||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|InstU712501|67900|For Account|02-Jan-2024|NA|02-Jan-2024|PNB|PUNE|Ram|Cheque|MICRCODE01
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|POOJA|Guarantor|17||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|10012025-02AS|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|POOJA|Guarantor|17||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|09012025-02|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|1|ACC01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|MUMBAI|67000|8|12900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|CHHATTISGARH|DHAMTARI|POOJA|Guarantor|17||||||||||||||||||Live|||||38|31-Jan-2025|No|SBI|03012025-02|2.1e+006||05-May-2026|NA|05-May-2024|CANARA|PUNE|Akash|ECS|03012025-02
1|SHREYA|SH01|4|ACCB01|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|Mumbai|230000|8|8790|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|GUJARAT|NAVSARI|||||||||||||||||03-Jan-2025||||Live|Block Type 1|03-Jan-2025|Block Type 2|04-Jan-2025|1|31-Jan-2025|Yes||||||||||||
1|SHREYA|SH01|4|ACCB01|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|TERM LOAN|Mumbai|230000|8|8790|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|GUJARAT|NAVSARI|||||||||||||||||03-Jan-2025||||Live|Block Type 1|03-Jan-2025|Block Type 2|04-Jan-2025|1|31-Jan-2025|Yes||||||||||||
1|SHREYA|SH01|5|ACC1657|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT||50000|10|5000|09-Jan-2025 00:00:00|10-Jan-2025 00:00:00|WEST|MAHARASHTRA|PUNE|||||||||||||||||||||Live|||||2||No||||||||||||
1|SHREYA|SH01|5|ACC1657|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT||50000|10|5000|09-Jan-2025 00:00:00|10-Jan-2025 00:00:00|WEST|MAHARASHTRA|PUNE|||||||||||||||||||||Live|||||2||No||||||||||||
1|SHREYA|SH01|110|ACC11|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|MUMBAI|9.08881e+007|2|2345|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED||||||||||||Axis Bank|Leader|4|789000|Yes|03-Mar-2025||||Deleted|BT1|05-Mar-2025|BT2|05-Mar-2025|1|05-Mar-2025|No|ICICI|INST1101|123400|ECS Details|05-Mar-2025|Pendency Reason|01-Mar-2025|Canara|SANGLI|Signatory Authority |NACH|MICR34err
1|SHREYA|SH01|110|ACC11|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|MUMBAI|9.08881e+007|2|2345|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED||||||||||||Union Bank of India||60|899000|Yes|03-Mar-2025||||Deleted|BT1|05-Mar-2025|BT2|05-Mar-2025|1|05-Mar-2025|No|ICICI|INST1101|123400|ECS Details|05-Mar-2025|Pendency Reason|01-Mar-2025|Canara|SANGLI|Signatory Authority |NACH|MICR34err
1|SHREYA|SH01|110|ACC11|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|NANDED|9.08881e+007|2|2345|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED||||||||||||Axis Bank|Leader|4|789000|Yes|03-Mar-2025||||Deleted|BT1|05-Mar-2025|BT2|05-Mar-2025|1|05-Mar-2025|No|ICICI|INST1101|123400|ECS Details|05-Mar-2025|Pendency Reason|01-Mar-2025|Canara|SANGLI|Signatory Authority |NACH|MICR34err
1|SHREYA|SH01|110|ACC11|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|NANDED|9.08881e+007|2|2345|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED||||||||||||Union Bank of India||60|899000|Yes|03-Mar-2025||||Deleted|BT1|05-Mar-2025|BT2|05-Mar-2025|1|05-Mar-2025|No|ICICI|INST1101|123400|ECS Details|05-Mar-2025|Pendency Reason|01-Mar-2025|Canara|SANGLI|Signatory Authority |NACH|MICR34err
1|SHREYA|SH01|110|ACC11|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|MUMBAI|9.08881e+007|2|2345|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED||||||||||||Axis Bank|Leader|4|789000|Yes|03-Mar-2025||||Deleted|BT1|05-Mar-2025|BT2|05-Mar-2025|1|05-Mar-2025|No|ICICI|INST1101|123400|ECS Details|05-Mar-2025|Pendency Reason|01-Mar-2025|Canara|SANGLI|Signatory Authority |NACH|MICR34err
1|SHREYA|SH01|110|ACC11|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|MUMBAI|9.08881e+007|2|2345|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED||||||||||||Union Bank of India||60|899000|Yes|03-Mar-2025||||Deleted|BT1|05-Mar-2025|BT2|05-Mar-2025|1|05-Mar-2025|No|ICICI|INST1101|123400|ECS Details|05-Mar-2025|Pendency Reason|01-Mar-2025|Canara|SANGLI|Signatory Authority |NACH|MICR34err
1|SHREYA|SH01|110|ACC11|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|NANDED|9.08881e+007|2|2345|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED||||||||||||Axis Bank|Leader|4|789000|Yes|03-Mar-2025||||Deleted|BT1|05-Mar-2025|BT2|05-Mar-2025|1|05-Mar-2025|No|ICICI|INST1101|123400|ECS Details|05-Mar-2025|Pendency Reason|01-Mar-2025|Canara|SANGLI|Signatory Authority |NACH|MICR34err
1|SHREYA|SH01|110|ACC11|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|NANDED|9.08881e+007|2|2345|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED||||||||||||Union Bank of India||60|899000|Yes|03-Mar-2025||||Deleted|BT1|05-Mar-2025|BT2|05-Mar-2025|1|05-Mar-2025|No|ICICI|INST1101|123400|ECS Details|05-Mar-2025|Pendency Reason|01-Mar-2025|Canara|SANGLI|Signatory Authority |NACH|MICR34err
1|SHREYA|SH01|111|ACC12|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|ASASDSA|231233|7|56444||03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Deleted|BT1||BT2||0||No|ICICI|INST122|23322||||06-Mar-2025||| ||
1|SHREYA|SH01|111|ACC12|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|ASASDSA|231233|7|56444||03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Deleted|BT1||BT2||0||No|SBI|232323|232323||||05-Mar-2025||| ||
1|SHREYA|SH01|111|ACC12|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|SWSFS|231233|7|56444||03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Deleted|BT1||BT2||0||No|ICICI|INST122|23322||||06-Mar-2025||| ||
1|SHREYA|SH01|111|ACC12|Individual|XYZ||commercial|MUMBAI|DELHI|PUNE|KOCHI|SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|SWSFS|231233|7|56444||03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Deleted|BT1||BT2||0||No|SBI|232323|232323||||05-Mar-2025||| ||
1|SHREYA|SH01|111|ACC12|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|ASASDSA|231233|7|56444||03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Deleted|BT1||BT2||0||No|ICICI|INST122|23322||||06-Mar-2025||| ||
1|SHREYA|SH01|111|ACC12|Individual|XYZ||Other|MUMBAI||||SNEHAL.GAIKWAD@CUBICTREE.COM|NA|NA|CTQA|WEST|MAHARASHTRA|KHED|RAM|||||123435478677|Yes|CTQA|SAVING ACCOUNT|ASASDSA|231233|7|56444||03-Mar-2025 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Deleted|BT1||BT2||0||No|SBI|232323|232323||||05-Mar-2025||| ||
