SystemId|Customer Name|Customer Number|Account System Id|Account Number|Account Business Unit|Account Type|Customer Account Address|Principal Amount|Rate Of Interest|OutStanding Balance|Loan Agreement Date|Loan Disbursal Date|Account Zone|Account State|Account Location|Applicant|Applicant Type|Applicant Id|Applicant Address Type|Applicant Address|Applicant Address2|Applicant Address3|Applicant Address4|Applicant Location|Applicant State|Applicant Zipcode|Institute Name|Role|Percentage Share|Limit Sanctioned|Consent Received|Upload Date|Loan Closed Date|Legal Document|Document Type|Account Status|BlockType1|DateofBlockType1|BlockType2|DateofBlockType2|Current DPD|NPA Removal Date|RBI Reported Fraud|Bank Name| Instrument No|Instrument Amount|ECS Details|Memo Date|Memo Reason| Instrument Date|Beneficiary Bank|Beneficiary Bank Branch|Signatory Authority|Instrument Type|ChequeMICR_Cust
3|DIGVIJAY JOSHI|202040|3|LAN4041|CTQA|SAVING ACCOUNT||5e+007|20|3e+007|02-Jan-2024 00:00:00|03-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|POOJA|Guarantor|17||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS1|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Guarantor|44||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS1|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS1|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|RUSHIKESH JAYALE|CoApplicant|43||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|SADFDFDF|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Guarantor|44||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|SADFDFDF|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|SADFDFDF|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|RUSHIKESH JAYALE|CoApplicant|43||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS123|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Guarantor|44||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS123|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|45|LAN4040-01|CTQA|SAVING ACCOUNT|ADDRESS123|5e+006|9|3.5e+006||08-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|RUSHIKESH JAYALE|CoApplicant|43||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|46|LAN4040-02|CTQA|TERM LOAN||5e+006|12|3.5e+006||09-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|SHUBHAM MAHAKAL|Guarantor|44||||||||||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|46|LAN4040-02|CTQA|TERM LOAN||5e+006|12|3.5e+006||09-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0||No||||||||||||
3|DIGVIJAY JOSHI|202040|46|LAN4040-02|CTQA|TERM LOAN||5e+006|12|3.5e+006||09-Jan-2024 00:00:00|WEST|MAHARASHTRA|AKOLA|RUSHIKESH JAYALE|CoApplicant|43||||||||||||||||||Live|||||0||No||||||||||||
5|ANUPAMA|AS_1657|58|2323|CTQA|SAVING ACCOUNT|ASWED|2323|23|3434||06-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||||||Live|||||0||No||||||||||||
5|ANUPAMA|AS_1657|58|2323|CTQA|SAVING ACCOUNT|ADDRESS|2323|23|3434||06-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||||||Live|||||0||No||||||||||||
5|ANUPAMA|AS_1657|58|2323|CTQA|SAVING ACCOUNT|3433543|2323|23|3434||06-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||||||Live|||||0||No||||||||||||
5|ANUPAMA|AS_1657|60|121232|CTQA|SAVING ACCOUNT|ADDRESS|121367|12|2.34568e+006|06-Jan-2025 00:00:00|07-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||06-Jan-2025||||Live|12|06-Jan-2025|12|06-Jan-2025|2|06-Jan-2025|Yes||||||||||||
5|ANUPAMA|AS_1657|60|121232|CTQA|SAVING ACCOUNT|ADDRESS1|121367|12|2.34568e+006|06-Jan-2025 00:00:00|07-Jan-2025 00:00:00|WEST|GOA|COLVA|||||||||||||||||06-Jan-2025||||Live|12|06-Jan-2025|12|06-Jan-2025|2|06-Jan-2025|Yes||||||||||||
6|DEVANSHU|DEVANSHU1|6|DEV|CTQA|SAVING ACCOUNT||100000|10|10000|09-Jan-2025 00:00:00|10-Jan-2025 00:00:00|WEST|GOA|COLVA||||||||||||Axis Bank||23|345454|No|||||Live|||||1||No||||||||||||
6|DEVANSHU|DEVANSHU1|6|DEV|CTQA|SAVING ACCOUNT||100000|10|10000|09-Jan-2025 00:00:00|10-Jan-2025 00:00:00|WEST|GOA|COLVA||||||||||||Punjab National Bank|Leader|12|32434|Yes|||||Live|||||1||No||||||||||||
7|SUNIL JOSHI|20205050|7|LAN5051|CTQA|CURRENT ACCOUNT||5e+006|50|3e+006||02-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|GEETA|Coborrower|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|HDFC Bank||12|1223|Yes|||||Live|||||0||No|SBI|10012025-01|2.5e+006||10-Oct-2024|NA|02-Feb-2024|Canara|PUNE|Akash|ECS|1001202501
7|SUNIL JOSHI|20205050|7|LAN5051|CTQA|CURRENT ACCOUNT||5e+006|50|3e+006||02-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|GEETA|Coborrower|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|State Bank of India|Leader|12|1234|Yes|||||Live|||||0||No|SBI|10012025-01|2.5e+006||10-Oct-2024|NA|02-Feb-2024|Canara|PUNE|Akash|ECS|1001202501
7|SUNIL JOSHI|20205050|57|22SFG23|CTQA|SAVING ACCOUNT|WWEWE|12323|13|23243||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
7|SUNIL JOSHI|20205050|57|22SFG23|CTQA|SAVING ACCOUNT|DEV123|12323|13|23243||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
7|SUNIL JOSHI|20205050|57|22SFG23|CTQA|SAVING ACCOUNT|SERFER|12323|13|23243||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
7|SUNIL JOSHI|20205050|57|22SFG23|CTQA|SAVING ACCOUNT|ADDRESS1|12323|13|23243||06-Jan-2025 00:00:00|WEST|MAHARASHTRA|AKOLA|||||||||||||||||||||Live|||||0||No||||||||||||
10|RIYA|RY01|42|989099|CTQA|TERM LOAN|DELHI|679000|4|78900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|DELHI|DELHI|KAIRA|CoApplicant|1||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
10|RIYA|RY01|42|989099|CTQA|TERM LOAN|DELHI|679000|4|78900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|DELHI|DELHI|AVNI|Coborrower|40||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
10|RIYA|RY01|42|989099|CTQA|TERM LOAN|DELHI|679000|4|78900|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|NORTH|DELHI|DELHI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||0|31-Jan-2025|No||||||||||||
10|RIYA|RY01|68|ACC121PLUS|CTQA|HOME LOAN|DELHI|1e+006|1|10000||01-Feb-2023 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||121||No||||||||||||
11|SEEMA|ST01|43|989011|CTQA|SAVING ACCOUNT|MUMBAI|23123|5|32145|01-Jan-2025 00:00:00|03-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|KAIRA|CoApplicant|1||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|43|989011|CTQA|SAVING ACCOUNT|MUMBAI|23123|5|32145|01-Jan-2025 00:00:00|03-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|AVNI|Coborrower|40||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|43|989011|CTQA|SAVING ACCOUNT|MUMBAI|23123|5|32145|01-Jan-2025 00:00:00|03-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|44|989022|CTQA|PERSONAL LOAN|MUMBAI|342111|4|12123|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|AVNI|Coborrower|40||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|44|989022|CTQA|PERSONAL LOAN|MUMBAI|342111|4|12123|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|44|989022|CTQA|PERSONAL LOAN|MUMBAI|342111|4|12123|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|KHED|LAXMI|CoApplicant|16||||||||||||||||||Live|||||0|31-Jan-2025|No||||||||||||
11|SEEMA|ST01|67|ACC61PLUS|CTQA|SAVING ACCOUNT|MUMBAI|10000|1|100||02-Feb-2022 00:00:00|WEST|MAHARASHTRA|KHED|||||||||||||||||||||Live|||||61||No||||||||||||
12|LEENA|LNT01|47|LNTACC01|CTQA|HOME LOAN||189790|6|87690|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|PUNE|||||||||||||||||||||Live|||||0||No||||||||||||
13|NEELAM|LNT02|48|LNTACC02|CTQA|HOME LOAN||189790|6|87690|01-Jan-2025 00:00:00|02-Jan-2025 00:00:00|WEST|MAHARASHTRA|PUNE|||||||||||||||||||||Live|||||150||No||||||||||||
17|ANVI|AC02|93|AACC0A1|CTQA|TERM LOAN|Mumbai|123450|4|456800|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|GHAZIABAD|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||05-Feb-2025||||Live|Block T1|05-Feb-2025|Block T2|05-Feb-2025|22|29-Oct-2025|No||||||||||||
17|ANVI|AC02|93|AACC0A1|CTQA|TERM LOAN|Mumbai|123450|4|456800|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|GHAZIABAD|LAXMI|CoApplicant|16||||||||||||||05-Feb-2025||||Live|Block T1|05-Feb-2025|Block T2|05-Feb-2025|22|29-Oct-2025|No||||||||||||
17|ANVI|AC02|93|AACC0A1|CTQA|TERM LOAN|Mumbai|123450|4|456800|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GAURI|Guarantor|48||||||||||||||05-Feb-2025||||Live|Block T1|05-Feb-2025|Block T2|05-Feb-2025|22|29-Oct-2025|No||||||||||||
17|ANVI|AC02|94|AACC0A2|CTQA|TERM LOAN|Mumbai|123451|5|4569|03-Feb-2025 00:00:00|04-Feb-2025 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||0|30-Oct-2025|Yes||||||||||||
17|ANVI|AC02|112|ACC12|CTQA|SAVING ACCOUNT|MUMBAI|45900|8|34900|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|State Bank of India|Leader|47|89000|Yes|03-Mar-2025||||Live|BT1|04-Mar-2025|BT2|04-Mar-2025|65|17-Mar-2025|No|SBI|CHE17013|2312|ECS Details|04-Mar-2025|Pendency Reason|03-Mar-2025|Canara|DELHI|Authority |SI|mICR54er
17|ANVI|AC02|112|ACC12|CTQA|SAVING ACCOUNT|MUMBAI|45900|8|34900|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|NORTH|DELHI|GHAZIABAD|LAXMI|CoApplicant|16|||||||||State Bank of India|Leader|47|89000|Yes|03-Mar-2025||||Live|BT1|04-Mar-2025|BT2|04-Mar-2025|65|17-Mar-2025|No|SBI|CHE17013|2312|ECS Details|04-Mar-2025|Pendency Reason|03-Mar-2025|Canara|DELHI|Authority |SI|mICR54er
17|ANVI|AC02|112|ACC12|CTQA|SAVING ACCOUNT|MUMBAI|45900|8|34900|02-Mar-2025 00:00:00|03-Mar-2025 00:00:00|NORTH|DELHI|GHAZIABAD|POOJA|Guarantor|17|||||||||State Bank of India|Leader|47|89000|Yes|03-Mar-2025||||Live|BT1|04-Mar-2025|BT2|04-Mar-2025|65|17-Mar-2025|No|SBI|CHE17013|2312|ECS Details|04-Mar-2025|Pendency Reason|03-Mar-2025|Canara|DELHI|Authority |SI|mICR54er
17|ANVI|AC02|113|KL9|CTQA|SAVING ACCOUNT||1000|10|10000|01-Jan-2025 00:00:00|01-Feb-2025 00:00:00|NORTH|DELHI|GHAZIABAD|||||||||||||||||||||Live|||||0||No||||||||||||
17|ANVI|AC02|114|ACC122|CTQA|SAVING ACCOUNT||23211|3|89000||03-Mar-2025 00:00:00|NORTH|DELHI|GHAZIABAD|||||||||||||||||||||Live|||||0||No||||||||||||
17|ANVI|AC02|116|ACC1211|CTQA|SAVING ACCOUNT||23444|4|23211||03-Mar-2025 00:00:00|NORTH|DELHI|GHAZIABAD|||||||||||||||||||||Live|||||99||No||||||||||||
17|ANVI|AC02|121|ACCS01|CTQA|SAVING ACCOUNT||1231|2|1234||03-Mar-2025 00:00:00|NORTH|DELHI|GHAZIABAD|||||||||||||||||||||Live|||||0||No||||||||||||
17|ANVI|AC02|159|ACC12JM01|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No||||||||||||
17|ANVI|AC02|160|ACC12JM01|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No||||||||||||
17|ANVI|AC02|161|ACC12JM01|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No||||||||||||
17|ANVI|AC02|162|8A27C1|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No||||||||||||
17|ANVI|AC02|163|8N6118|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No||||||||||||
17|ANVI|AC02|164|2O1464|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No||||||||||||
17|ANVI|AC02|165|2COC84|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No||||||||||||
17|ANVI|AC02|166|14C1N1|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No||||||||||||
17|ANVI|AC02|167|2C22A1|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No||||||||||||
17|ANVI|AC02|168|N8C34O|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No|SBI|5679|80000||09-May-2025|NA|05-May-2025||| |Cheque|
17|ANVI|AC02|168|N8C34O|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No|SBI|5678|80000||05-May-2025|NA|01-May-2025||| |Cheque|
17|ANVI|AC02|169|C4ACCN|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No|ICICI|9898|70000||07-May-2025|NA|02-May-2025||| |Cheque|
17|ANVI|AC02|169|C4ACCN|CTQA|SAVING ACCOUNT|MUMBAI|6.789e+006|4|23900|01-Apr-2025 00:00:00|02-Apr-2025 00:00:00|NORTH|DELHI|GHAZIABAD|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||22||No|SBI|67589|600000||05-May-2025|NA|01-May-2025||| |Cheque|
18|AARYA|AC01|70|AACC01|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|KAIRA|CoApplicant|1|||||||||IndusInd Bank|Leader|10|877|Yes|||||Live|||||1|29-Oct-2025|No||||||||||||
18|AARYA|AC01|70|AACC01|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|KAIRA|CoApplicant|1|||||||||Kotak Mahindra Bank||80|8770|No|||||Live|||||1|29-Oct-2025|No||||||||||||
18|AARYA|AC01|70|AACC01|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|AVNI|Coborrower|40|||||||||IndusInd Bank|Leader|10|877|Yes|||||Live|||||1|29-Oct-2025|No||||||||||||
18|AARYA|AC01|70|AACC01|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|AVNI|Coborrower|40|||||||||Kotak Mahindra Bank||80|8770|No|||||Live|||||1|29-Oct-2025|No||||||||||||
18|AARYA|AC01|70|AACC01|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|IndusInd Bank|Leader|10|877|Yes|||||Live|||||1|29-Oct-2025|No||||||||||||
18|AARYA|AC01|70|AACC01|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|Kotak Mahindra Bank||80|8770|No|||||Live|||||1|29-Oct-2025|No||||||||||||
18|AARYA|AC01|71|AACC02|CTQA|TERM LOAN|Mumbai|123451|5|4569|03-Feb-2025 00:00:00|04-Feb-2025 00:00:00|NORTH|DELHI|DELHI|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0|30-Oct-2025|Yes||||||||||||
18|AARYA|AC01|71|AACC02|CTQA|TERM LOAN|Mumbai|123451|5|4569|03-Feb-2025 00:00:00|04-Feb-2025 00:00:00|NORTH|DELHI|DELHI|LAXMI|CoApplicant|16||||||||||||||||||Live|||||0|30-Oct-2025|Yes||||||||||||
18|AARYA|AC01|71|AACC02|CTQA|TERM LOAN|Mumbai|123451|5|4569|03-Feb-2025 00:00:00|04-Feb-2025 00:00:00|NORTH|DELHI|DELHI|POOJA|Guarantor|17||||||||||||||||||Live|||||0|30-Oct-2025|Yes||||||||||||
18|AARYA|AC01|72|AACC04|CTQA|TERM LOAN|Mumbai|123451|5|4569|03-Feb-2025 00:00:00|04-Feb-2025 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||0|30-Oct-2025|Yes||||||||||||
18|AARYA|AC01|73|AACC03|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|KAIRA|CoApplicant|1||||||||||||||03-Feb-2025||||Live|Block T1|04-Feb-2025|Block T2|05-Feb-2025|0|29-Oct-2025|Yes|ICICI|CHW012|98000|ECS Details|05-Feb-2025|NA|04-Feb-2025|Canara|KHED|Authority |ECS|MICR765
18|AARYA|AC01|73|AACC03|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||03-Feb-2025||||Live|Block T1|04-Feb-2025|Block T2|05-Feb-2025|0|29-Oct-2025|Yes|ICICI|CHW012|98000|ECS Details|05-Feb-2025|NA|04-Feb-2025|Canara|KHED|Authority |ECS|MICR765
18|AARYA|AC01|73|AACC03|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||03-Feb-2025||||Live|Block T1|04-Feb-2025|Block T2|05-Feb-2025|0|29-Oct-2025|Yes|ICICI|CHW012|98000|ECS Details|05-Feb-2025|NA|04-Feb-2025|Canara|KHED|Authority |ECS|MICR765
21|AARAV|APC02|97|APACC0A1|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||0|29-Oct-2025|No||||||||||||
21|AARAV|APC02|98|APACC0A2|CTQA|TERM LOAN|Mumbai|123451|5|4569|03-Feb-2025 00:00:00|04-Feb-2025 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||0|30-Oct-2025|Yes||||||||||||
22|ANMAY|APC01|95|APACC01|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015||||||||||Live|||||0|29-Oct-2025|No||||||||||||
22|ANMAY|APC01|95|APACC01|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|BHUSHAN KALE|Coborrower|42||MUKUND NAGAR, AKOLA||||AKOLA|MAHARASHTRA|444001||||||||||Live|||||0|29-Oct-2025|No||||||||||||
22|ANMAY|APC01|95|APACC01|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|LAXMI|CoApplicant|16||||||||||||||||||Live|||||0|29-Oct-2025|No||||||||||||
22|ANMAY|APC01|96|APACC02|CTQA|TERM LOAN|Mumbai|123451|5|4569|03-Feb-2025 00:00:00|04-Feb-2025 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||0|30-Oct-2025|Yes||||||||||||
23|ANMAY1|APC03|99|APACC0A3|CTQA|TERM LOAN|Mumbai|123450|4|4568|02-Feb-2025 00:00:00|03-Feb-2025 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||0|29-Oct-2025|No||||||||||||
23|ANMAY1|APC03|100|APACC0A4|CTQA|TERM LOAN|Mumbai|123451|5|4569|03-Feb-2025 00:00:00|04-Feb-2025 00:00:00|NORTH|DELHI|DELHI|||||||||||||||||||||Live|||||0|30-Oct-2025|Yes||||||||||||
33|NEETA|AZ05|117|ACCN01|CTQA|SAVING ACCOUNT|DELHI|1233|2|8901|02-Mar-2025 00:00:00|04-Mar-2025 00:00:00|NORTH|CHHATTISGARH|BILASPUR|GEETA|Guarantor|2||PUNE, MAHARASHTRA||||PUNE|MAHARASHTRA|411015|State Bank of India|Leader|43|233222|No|02-Mar-2025||||Live|BT1|09-Mar-2025|BT2|05-Mar-2025|65|02-Mar-2025|No||||||||||||
